region	chromosome	position
chr1:191116008-191126008	chr1	191116119
chr1:191116008-191126008	chr1	191116119
chr1:191116008-191126008	chr1	191116503
chr1:191116008-191126008	chr1	191116518
chr1:191116008-191126008	chr1	191116518
chr1:191116008-191126008	chr1	191117682
chr1:191116008-191126008	chr1	191117706
chr1:191116008-191126008	chr1	191118167
chr1:191116008-191126008	chr1	191118445
chr1:191116008-191126008	chr1	191119489
chr1:191116008-191126008	chr1	191119519
chr1:191116008-191126008	chr1	191119519
chr1:191116008-191126008	chr1	191119778
chr1:191116008-191126008	chr1	191119799
chr1:191116008-191126008	chr1	191120130
chr1:191116008-191126008	chr1	191120205
chr1:191116008-191126008	chr1	191120341
chr1:191116008-191126008	chr1	191120351
chr1:191116008-191126008	chr1	191120550
chr1:191116008-191126008	chr1	191120550
chr1:191116008-191126008	chr1	191120693
chr1:191116008-191126008	chr1	191120693
chr1:191116008-191126008	chr1	191120698
chr1:191116008-191126008	chr1	191120700
chr1:191116008-191126008	chr1	191120700
chr1:191116008-191126008	chr1	191120700
chr1:191116008-191126008	chr1	191120700
chr1:191116008-191126008	chr1	191120816
chr1:191116008-191126008	chr1	191121509
chr1:191116008-191126008	chr1	191121509
chr1:191116008-191126008	chr1	191121516
chr1:191116008-191126008	chr1	191121516
chr1:191116008-191126008	chr1	191121644
chr1:191116008-191126008	chr1	191121787
chr1:191116008-191126008	chr1	191121798
chr1:191116008-191126008	chr1	191121805
chr1:191116008-191126008	chr1	191121872
chr1:191116008-191126008	chr1	191121872
chr1:191116008-191126008	chr1	191121960
chr1:191116008-191126008	chr1	191121960
chr1:191116008-191126008	chr1	191121965
chr1:191116008-191126008	chr1	191121965
chr1:191116008-191126008	chr1	191122003
chr1:191116008-191126008	chr1	191122050
chr1:191116008-191126008	chr1	191122050
chr1:191116008-191126008	chr1	191122068
chr1:191116008-191126008	chr1	191122185
chr1:191116008-191126008	chr1	191122378
chr1:191116008-191126008	chr1	191122378
chr1:191116008-191126008	chr1	191122387
chr1:191116008-191126008	chr1	191122402
chr1:191116008-191126008	chr1	191122402
chr1:191116008-191126008	chr1	191122403
chr1:191116008-191126008	chr1	191122445
chr1:191116008-191126008	chr1	191122445
chr1:191116008-191126008	chr1	191122983
chr1:191116008-191126008	chr1	191123034
chr1:191116008-191126008	chr1	191123109
chr1:191116008-191126008	chr1	191123293
chr1:191116008-191126008	chr1	191123293
chr1:191116008-191126008	chr1	191123348
chr1:191116008-191126008	chr1	191123348
chr1:191116008-191126008	chr1	191123360
chr1:191116008-191126008	chr1	191123372
chr1:191116008-191126008	chr1	191123372
chr1:191116008-191126008	chr1	191123377
chr1:191116008-191126008	chr1	191124063
chr1:191116008-191126008	chr1	191124063
chr1:191116008-191126008	chr1	191124114
chr1:191116008-191126008	chr1	191124114
chr1:191116008-191126008	chr1	191124286
chr1:191116008-191126008	chr1	191124350
chr1:191116008-191126008	chr1	191124350
chr1:191116008-191126008	chr1	191124422
chr1:191116008-191126008	chr1	191124463
chr1:191116008-191126008	chr1	191124493
chr1:191116008-191126008	chr1	191124493
chr1:191116008-191126008	chr1	191124576
